--------- beginning of /dev/log/system 
05-22 14:23:25.835 I/Vold    (  117): Vold 2.1 (the revenge) firing up 
05-22 14:23:27.867 W/dalvikvm(  125): PR_SET_NO_NEW_PRIVS failed. Is your kernel compiled correctly?: Invalid argument 
05-22 14:35:54.273 D/PhoneStatusBar(  450): disable: < expand icons alerts ticker system_info BACK HOME recent* CLOCK search* >
05-22 14:35:54.296 D/PhoneStatusBar(  450): disable: < expand icons alerts ticker system_info back* home* recent clock* search >
05-22 14:35:54.335 D/NfcService(  587): NFC-C ON
05-22 14:35:54.531 W/InputMethodManagerService(  375): Window already focused, ignoring focus gain of: com.android.internal.view.IInputMethodClient$Stub$Proxy@429ea0e8 attribute=android.view.inputmethod.EditorInfo@4275b130, token = android.os.BinderProxy@428459d8
05-22 14:35:54.632 I/uninstall( 1761): SelfUninstallManager -> initUninstallTask
05-22 14:35:54.648 D/uninstall( 1761): pid = 1478, process name = null
05-22 14:35:54.710 I/ActivityManager(  375): No longer want com.android.mms (pid 1240): empty #17
05-22 14:35:54.718 V/TAG     (  375): bug 7643792: fitSystemWindows([0,50][0,0])
05-22 14:35:54.906 D/CountryDetector(  375): No listener is left
05-22 14:35:54.952 W/Parcel  (  802): Attempt to read object from Parcel 0x5e0dfdac at offset 200 that is not in the object list
05-22 14:35:55.359 I/QueryController( 3462): Matched selector: UiSelector[PACKAGE NAME=com.pekall.emdm.launcher] <<==>> [android.view.accessibility.AccessibilityNodeInfo@16fe4; boundsInParent: Rect(0, 0 - 720, 1184); boundsInScreen: Rect(0, 0 - 720, 1184); packageName: com.pekall.emdm.launcher; className: android.widget.FrameLayout; text: null; contentDescription: null; viewIdResName: null; checkable: false; checked: false; focusable: false; focused: false; selected: false; clickable: false; longClickable: false; enabled: true; password: false; scrollable: false; [ACTION_SELECT, ACTION_CLEAR_SELECTION, ACTION_ACCESSIBILITY_FOCUS]]
05-22 14:35:55.398 I/QueryController( 3462): Matched selector: UiSelector[PACKAGE NAME=com.pekall.emdm.launcher] <<==>> [android.view.accessibility.AccessibilityNodeInfo@16fe4; boundsInParent: Rect(0, 0 - 720, 1184); boundsInScreen: Rect(0, 0 - 720, 1184); packageName: com.pekall.emdm.launcher; className: android.widget.FrameLayout; text: null; contentDescription: null; viewIdResName: null; checkable: false; checked: false; focusable: false; focused: false; selected: false; clickable: false; longClickable: false; enabled: true; password: false; scrollable: false; [ACTION_SELECT, ACTION_CLEAR_SELECTION, ACTION_ACCESSIBILITY_FOCUS]]
05-22 14:35:55.429 I/QueryController( 3462): Matched selector: UiSelector[TEXT=Personal Mode, CLASS=android.widget.TextView, PACKAGE NAME=com.pekall.emdm.launcher] <<==>> [android.view.accessibility.AccessibilityNodeInfo@1d53f; boundsInParent: Rect(0, 0 - 160, 200); boundsInScreen: Rect(190, 608 - 350, 808); packageName: com.pekall.emdm.launcher; className: android.widget.TextView; text: Personal Mode; contentDescription: null; viewIdResName: null; checkable: false; checked: false; focusable: false; focused: false; selected: false; clickable: true; longClickable: true; enabled: true; password: false; scrollable: false; [ACTION_SELECT, ACTION_CLEAR_SELECTION, ACTION_CLICK, ACTION_LONG_CLICK, ACTION_ACCESSIBILITY_FOCUS, ACTION_NEXT_AT_MOVEMENT_GRANULARITY, ACTION_PREVIOUS_AT_MOVEMENT_GRANULARITY, ACTION_SET_SELECTION]]
05-22 14:35:55.460 I/QueryController( 3462): Matched selector: UiSelector[TEXT=Personal Mode, CLASS=android.widget.TextView, PACKAGE NAME=com.pekall.emdm.launcher] <<==>> [android.view.accessibility.AccessibilityNodeInfo@1d53f; boundsInParent: Rect(0, 0 - 160, 200); boundsInScreen: Rect(190, 608 - 350, 808); packageName: com.pekall.emdm.launcher; className: android.widget.TextView; text: Personal Mode; contentDescription: null; viewIdResName: null; checkable: false; checked: false; focusable: false; focused: false; selected: false; clickable: true; longClickable: true; enabled: true; password: false; scrollable: false; [ACTION_SELECT, ACTION_CLEAR_SELECTION, ACTION_CLICK, ACTION_LONG_CLICK, ACTION_ACCESSIBILITY_FOCUS, ACTION_NEXT_AT_MOVEMENT_GRANULARITY, ACTION_PREVIOUS_AT_MOVEMENT_GRANULARITY, ACTION_SET_SELECTION]]
05-22 14:35:55.507 I/QueryController( 3462): Matched selector: UiSelector[CLASS=android.widget.ImageView, INDEX=1, CLICKABLE=true] <<==>> [android.view.accessibility.AccessibilityNodeInfo@1b376; boundsInParent: Rect(0, 0 - 133, 104); boundsInScreen: Rect(293, 1070 - 426, 1174); packageName: com.pekall.emdm.launcher; className: android.widget.ImageView; text: null; contentDescription: null; viewIdResName: com.pekall.emdm.launcher:id/btn_mab; checkable: false; checked: false; focusable: true; focused: false; selected: false; clickable: true; longClickable: false; enabled: true; password: false; scrollable: false; [ACTION_FOCUS, ACTION_SELECT, ACTION_CLEAR_SELECTION, ACTION_CLICK, ACTION_ACCESSIBILITY_FOCUS]]
05-22 14:35:55.538 I/QueryController( 3462): Matched selector: UiSelector[CLASS=android.widget.ImageView, INDEX=1, CLICKABLE=true] <<==>> [android.view.accessibility.AccessibilityNodeInfo@1b376; boundsInParent: Rect(0, 0 - 133, 104); boundsInScreen: Rect(293, 1070 - 426, 1174); packageName: com.pekall.emdm.launcher; className: android.widget.ImageView; text: null; contentDescription: null; viewIdResName: com.pekall.emdm.launcher:id/btn_mab; checkable: false; checked: false; focusable: true; focused: false; selected: false; clickable: true; longClickable: false; enabled: true; password: false; scrollable: false; [ACTION_FOCUS, ACTION_SELECT, ACTION_CLEAR_SELECTION, ACTION_CLICK, ACTION_ACCESSIBILITY_FOCUS]]
05-22 14:35:55.538 D/InteractionController( 3462): clickAndSync(359, 1122)
05-22 14:35:55.648 W/Parcel  (  802): Attempt to read object from Parcel 0x5ed47dac at offset 200 that is not in the object list
05-22 14:35:55.648 I/ActivityManager(  375): START u0 {act=com.pekall.emdm.launcher.action.launcheraction flg=0x10000000 cmp=com.pekall.emdm.launcher/.CustomShirtcutActivity bnds=[293,1070][426,1174] (has extras)} from pid 3216
05-22 14:35:55.656 D/LauncherApplication( 3216): [null:-1]->onActivityPaused
05-22 14:35:55.663 D/LauncherApplication( 3216): [null:-1]->onActivityPaused  updateTime
05-22 14:35:55.671 D/        ( 3216): [---null: -1---]  showAllApps
05-22 14:35:55.702 V/CounterTextView( 3216): draw
05-22 14:35:55.702 V/CounterTextView( 3216): count = 1
05-22 14:35:55.702 D/MDM :   ( 3216): [null:-1]->zzzzz   getWidth() 160
05-22 14:35:55.702 D/MDM :   ( 3216): [null:-1]->zzzzz   ------------------mWidthTemp >getWidth()() 
05-22 14:35:55.702 V/CounterTextView( 3216): xxxxxxx   136
05-22 14:35:55.866 D/dalvikvm( 1064): GC_CONCURRENT freed 409K, 5% free 9390K/9864K, paused 7ms+65ms, total 486ms
05-22 14:35:55.952 D/dalvikvm( 3216): JIT unchain all for threadid=11
05-22 14:35:56.249 D/dalvikvm( 3216): JIT unchain all for threadid=11
05-22 14:35:56.265 D/dalvikvm( 3216): GC_CONCURRENT freed 4535K, 32% free 24230K/35120K, paused 264ms+260ms, total 563ms
05-22 14:35:56.265 D/dalvikvm( 3216): WAIT_FOR_CONCURRENT_GC blocked 299ms
05-22 14:35:56.288 W/SQLiteCursor( 3216): Finalizing a Cursor that has not been deactivated or closed. database = /data/data/com.pekall.emdm.launcher/databases/message.db, table = message, query = SELECT subject, msg, date FROM message WHERE type = ?  ORDER BY _id DESC
05-22 14:35:56.288 W/SQLiteCursor( 3216): com.pekall.sandbox.database.sqlite.DatabaseObjectNotClosedException: Application did not close the cursor or database object that was opened here
05-22 14:35:56.288 W/SQLiteCursor( 3216): 	at com.pekall.sandbox.database.sqlite.SQLiteCursor.<init>(Unknown Source)
05-22 14:35:56.288 W/SQLiteCursor( 3216): 	at com.pekall.sandbox.database.sqlite.SQLiteDirectCursorDriver.query(Unknown Source)
05-22 14:35:56.288 W/SQLiteCursor( 3216): 	at com.pekall.sandbox.database.sqlite.SQLiteDatabase.rawQueryWithFactory(Unknown Source)
05-22 14:35:56.288 W/SQLiteCursor( 3216): 	at com.pekall.sandbox.database.sqlite.SQLiteDatabase.queryWithFactory(Unknown Source)
05-22 14:35:56.288 W/SQLiteCursor( 3216): 	at com.pekall.sandbox.database.sqlite.SQLiteDatabase.query(Unknown Source)
05-22 14:35:56.288 W/SQLiteCursor( 3216): 	at com.pekall.sandbox.database.sqlite.SQLiteDatabase.query(Unknown Source)
05-22 14:35:56.288 W/SQLiteCursor( 3216): 	at com.pekall.emdm.messagecenter.db.MessageProvider.query(Unknown Source)
05-22 14:35:56.288 W/SQLiteCursor( 3216): 	at android.content.ContentProvider.query(ContentProvider.java:744)
05-22 14:35:56.288 W/SQLiteCursor( 3216): 	at android.content.ContentProvider$Transport.query(ContentProvider.java:199)
05-22 14:35:56.288 W/SQLiteCursor( 3216): 	at android.content.ContentResolver.query(ContentResolver.java:414)
05-22 14:35:56.288 W/SQLiteCursor( 3216): 	at android.content.ContentResolver.query(ContentResolver.java:357)
05-22 14:35:56.288 W/SQLiteCursor( 3216): 	at com.pekall.emdm.messagecenter.view.PushMessageWidget.c(Unknown Source)
05-22 14:35:56.288 W/SQLiteCursor( 3216): 	at com.pekall.emdm.messagecenter.view.PushMessageWidget.a(Unknown Source)
05-22 14:35:56.288 W/SQLiteCursor( 3216): 	at com.pekall.emdm.messagecenter.view.PushMessageWidget.onReceive(Unknown Source)
05-22 14:35:56.288 W/SQLiteCursor( 3216): 	at android.app.ActivityThread.handleReceiver(ActivityThread.java:2424)
05-22 14:35:56.288 W/SQLiteCursor( 3216): 	at android.app.ActivityThread.access$1500(ActivityThread.java:141)
05-22 14:35:56.288 W/SQLiteCursor( 3216): 	at android.app.ActivityThread$H.handleMessage(ActivityThread.java:1332)
05-22 14:35:56.288 W/SQLiteCursor( 3216): 	at android.os.Handler.dispatchMessage(Handler.java:99)
05-22 14:35:56.288 W/SQLiteCursor( 3216): 	at android.os.Looper.loop(Looper.java:137)
05-22 14:35:56.288 W/SQLiteCursor( 3216): 	at android.app.ActivityThread.main(ActivityThread.java:5103)
05-22 14:35:56.288 W/SQLiteCursor( 3216): 	at java.lang.reflect.Method.invokeNative(Native Method)
05-22 14:35:56.288 W/SQLiteCursor( 3216): 	at java.lang.reflect.Method.invoke(Method.java:525)
05-22 14:35:56.288 W/SQLiteCursor( 3216): 	at com.android.internal.os.ZygoteInit$MethodAndArgsCaller.run(ZygoteInit.java:737)
05-22 14:35:56.288 W/SQLiteCursor( 3216): 	at com.android.internal.os.ZygoteInit.main(ZygoteInit.java:553)
05-22 14:35:56.288 W/SQLiteCursor( 3216): 	at dalvik.system.NativeStart.main(Native Method)
05-22 14:35:56.288 W/CursorWrapperInner( 3216): Cursor finalized without prior close()
05-22 14:35:56.382 I/Choreographer( 3216): Skipped 41 frames!  The application may be doing too much work on its main thread.
05-22 14:35:56.398 D/        ( 3216): [---null: -1---]  xxd info.title 'About', info.intent <Intent { flg=0x10200000 cmp=com.pekall.emdm.launcher/.ui.AboutActivity }>
05-22 14:35:56.398 D/        ( 3216): [---null: -1---]  xxd getPackageName  com.pekall.emdm.launcher
05-22 14:35:56.398 D/        ( 3216): [---null: -1---]  xxd getClassName  com.pekall.emdm.launcher.ui.AboutActivity
05-22 14:35:56.406 D/        ( 3216): [---null: -1---]  xxd title name from label: About
05-22 14:35:56.406 D/        ( 3216): [---null: -1---]  xxd titlename: About ,count is 0
05-22 14:35:56.406 D/        ( 3216): [---null: -1---]  xxd info.title 'Application List', info.intent <Intent { flg=0x10200000 cmp=com.pekall.emdm.launcher/com.pekall.emdm.market.activity.AppListActivity }>
05-22 14:35:56.406 D/        ( 3216): [---null: -1---]  xxd getPackageName  com.pekall.emdm.launcher
05-22 14:35:56.406 D/        ( 3216): [---null: -1---]  xxd getClassName  com.pekall.emdm.market.activity.AppListActivity
05-22 14:35:56.406 D/        ( 3216): [---null: -1---]  xxd title name from label: Application List
05-22 14:35:56.413 D/        ( 3216): [---null: -1---]  xxd titlename: Application List ,count is 0
05-22 14:35:56.421 D/        ( 3216): [---null: -1---]  xxd info.title 'Document Manager', info.intent <Intent { flg=0x10200000 cmp=com.pekall.emdm.launcher/com.pekall.emdm.document.activity.DocMainActivity }>
05-22 14:35:56.421 D/        ( 3216): [---null: -1---]  xxd getPackageName  com.pekall.emdm.launcher
05-22 14:35:56.421 D/        ( 3216): [---null: -1---]  xxd getClassName  com.pekall.emdm.document.activity.DocMainActivity
05-22 14:35:56.429 D/        ( 3216): [---null: -1---]  xxd title name from label: Document Manager
05-22 14:35:56.429 D/        ( 3216): [---null: -1---]  xxd titlename: Document Manager ,count is 0
05-22 14:35:56.437 D/        ( 3216): [---null: -1---]  xxd info.title 'Email', info.intent <Intent { flg=0x10200000 cmp=com.pekall.emdm.launcher/com.pekall.semail.activity.Welcome }>
05-22 14:35:56.437 D/        ( 3216): [---null: -1---]  xxd getPackageName  com.pekall.emdm.launcher
05-22 14:35:56.437 D/        ( 3216): [---null: -1---]  xxd getClassName  com.pekall.semail.activity.Welcome
05-22 14:35:56.437 D/        ( 3216): [---null: -1---]  xxd title name from label: Email
05-22 14:35:56.445 D/        ( 3216): [---null: -1---]  xxd titlename: Email ,count is 0
05-22 14:35:56.445 D/        ( 3216): [---null: -1---]  xxd info.title 'EmdmContacts', info.intent <Intent { flg=0x10200000 cmp=com.pekall.emdm.launcher/com.pekall.emdm.contacts.activities.PeopleActivity }>
05-22 14:35:56.445 D/        ( 3216): [---null: -1---]  xxd getPackageName  com.pekall.emdm.launcher
05-22 14:35:56.452 D/        ( 3216): [---null: -1---]  xxd getClassName  com.pekall.emdm.contacts.activities.PeopleActivity
05-22 14:35:56.452 D/        ( 3216): [---null: -1---]  xxd title name from label: EmdmContacts
05-22 14:35:56.452 D/        ( 3216): [---null: -1---]  xxd titlename: EmdmContacts ,count is 0
05-22 14:35:56.460 D/        ( 3216): [---null: -1---]  xxd info.title 'Message Center', info.intent <Intent { flg=0x10200000 cmp=com.pekall.emdm.launcher/com.pekall.emdm.messagecenter.activity.MessageMainActivity }>
05-22 14:35:56.460 D/        ( 3216): [---null: -1---]  xxd getPackageName  com.pekall.emdm.launcher
05-22 14:35:56.460 D/        ( 3216): [---null: -1---]  xxd getClassName  com.pekall.emdm.messagecenter.activity.MessageMainActivity
05-22 14:35:56.468 D/        ( 3216): [---null: -1---]  xxd title name from label: Message Center
05-22 14:35:56.468 D/        ( 3216): [---null: -1---]  xxd titlename: Message Center ,count is 0
05-22 14:35:56.476 D/        ( 3216): [---null: -1---]  xxd info.title 'Personal Mode', info.intent <Intent { flg=0x10200000 cmp=com.pekall.emdm.launcher/.ui.BackPersonalActivity }>
05-22 14:35:56.476 D/        ( 3216): [---null: -1---]  xxd getPackageName  com.pekall.emdm.launcher
05-22 14:35:56.476 D/        ( 3216): [---null: -1---]  xxd getClassName  com.pekall.emdm.launcher.ui.BackPersonalActivity
05-22 14:35:56.484 D/        ( 3216): [---null: -1---]  xxd title name from label: Personal Mode
05-22 14:35:56.484 D/        ( 3216): [---null: -1---]  xxd titlename: Personal Mode ,count is 0
05-22 14:35:56.484 D/        ( 3216): [---null: -1---]  xxd info.title 'Phone', info.intent <Intent { flg=0x10200000 cmp=com.pekall.emdm.launcher/com.pekall.emdm.contacts.activities.DialtactsActivity }>
05-22 14:35:56.484 D/        ( 3216): [---null: -1---]  xxd getPackageName  com.pekall.emdm.launcher
05-22 14:35:56.491 D/        ( 3216): [---null: -1---]  xxd getClassName  com.pekall.emdm.contacts.activities.DialtactsActivity
05-22 14:35:56.499 D/        ( 3216): [---null: -1---]  xxd title name from label: Phone
05-22 14:35:56.499 D/        ( 3216): [---null: -1---]  xxd titlename: Phone ,count is 0
05-22 14:35:56.499 D/        ( 3216): [---null: -1---]  xxd info.title 'Safe Browser', info.intent <Intent { flg=0x10200000 cmp=com.pekall.emdm.launcher/com.pekall.emdm.browser.BrowserActivity }>
05-22 14:35:56.499 D/        ( 3216): [---null: -1---]  xxd getPackageName  com.pekall.emdm.launcher
05-22 14:35:56.499 D/        ( 3216): [---null: -1---]  xxd getClassName  com.pekall.emdm.browser.BrowserActivity
05-22 14:35:56.507 D/        ( 3216): [---null: -1---]  xxd title name from label: Safe Browser
05-22 14:35:56.507 D/        ( 3216): [---null: -1---]  xxd titlename: Safe Browser ,count is 0
05-22 14:35:56.507 D/        ( 3216): [---null: -1---]  xxd info.title 'Setting', info.intent <Intent { flg=0x10200000 cmp=com.pekall.emdm.launcher/.ui.SettingActivity }>
05-22 14:35:56.507 D/        ( 3216): [---null: -1---]  xxd getPackageName  com.pekall.emdm.launcher
05-22 14:35:56.507 D/        ( 3216): [---null: -1---]  xxd getClassName  com.pekall.emdm.launcher.ui.SettingActivity
05-22 14:35:56.523 D/        ( 3216): [---null: -1---]  xxd title name from label: Setting
05-22 14:35:56.523 D/        ( 3216): [---null: -1---]  xxd titlename: Setting ,count is 0
05-22 14:35:56.546 V/CounterTextView( 3216): draw
05-22 14:35:56.546 V/CounterTextView( 3216): count = 1
05-22 14:35:56.546 D/MDM :   ( 3216): [null:-1]->zzzzz   getWidth() 175
05-22 14:35:56.554 D/MDM :   ( 3216): [null:-1]->zzzzz   ++++++++++++++++mWidthTemp <getWidth()(Offset) 0
05-22 14:35:56.554 V/CounterTextView( 3216): xxxxxxx   136
05-22 14:35:56.554 V/CounterTextView( 3216): draw
05-22 14:35:56.554 V/CounterTextView( 3216): count = 1
05-22 14:35:56.562 D/MDM :   ( 3216): [null:-1]->zzzzz   getWidth() 175
05-22 14:35:56.562 D/MDM :   ( 3216): [null:-1]->zzzzz   ++++++++++++++++mWidthTemp <getWidth()(Offset) 0
05-22 14:35:56.562 V/CounterTextView( 3216): xxxxxxx   136
05-22 14:35:56.577 V/CounterTextView( 3216): draw
05-22 14:35:56.577 V/CounterTextView( 3216): count = 1
05-22 14:35:56.577 D/MDM :   ( 3216): [null:-1]->zzzzz   getWidth() 175
05-22 14:35:56.577 D/MDM :   ( 3216): [null:-1]->zzzzz   ++++++++++++++++mWidthTemp <getWidth()(Offset) 0
05-22 14:35:56.577 V/CounterTextView( 3216): xxxxxxx   136
05-22 14:35:56.585 V/CounterTextView( 3216): draw
05-22 14:35:56.585 V/CounterTextView( 3216): count = 1
05-22 14:35:56.585 D/MDM :   ( 3216): [null:-1]->zzzzz   getWidth() 175
05-22 14:35:56.593 D/MDM :   ( 3216): [null:-1]->zzzzz   ++++++++++++++++mWidthTemp <getWidth()(Offset) 0
05-22 14:35:56.593 V/CounterTextView( 3216): xxxxxxx   136
05-22 14:35:56.788 W/InputMethodManagerService(  375): Window already focused, ignoring focus gain of: com.android.internal.view.IInputMethodClient$Stub$Proxy@428e5168 attribute=null, token = android.os.BinderProxy@428459d8
05-22 14:35:56.804 W/ActivityManager(  375): Activity pause timeout for ActivityRecord{429dfb88 u0 com.pekall.emdm.launcher/.CustomShirtcutActivity}
05-22 14:35:56.827 V/CounterTextView( 3216): draw
05-22 14:35:56.827 V/CounterTextView( 3216): count = 1
05-22 14:35:56.835 D/MDM :   ( 3216): [null:-1]->zzzzz   getWidth() 175
